"","screen_name","user_id","prob_bot"
"1","pawlinan","361774736",0.331687472835323
"2","Jonocardoso","1159737216",0.0321437006883355
"3","JeremyFrieser","2512066358",0.041927830939506
"4","julioc_monroy","1220421884",0.926520287963887
"5","JamesWorley","140073",0.378389500977718
"6","moisesmj96","272260369",0.562341919225612
"7","AuenManny","71727634",0.42337192095779
"8","ALM1GHTY___","229592925",0.0251520176188471
"9","jubal_ince","57829667",0.993389578517738
"10","fhd_4080","479791616",0.633809975626642
"11","TheRealZW","200871976",0.572563375741191
"12","iagumorningstar","2627350354",0.928166104088246
"13","njrven","87818282",0.978826404201097
"14","CarlosBotelhoo","137045308",0.0469245166302569
"15","keithstarr78","339890609",0.794401514738474
"16","qHGz4mOMiA5VQ0H","1094475930658058240",0.988700578744156
"17","notroublsbubles","264456597",0.454141276483489
"18","hzwnikmldin","579026603",0.367053631827994
"19","i_Balaji_M","114470755",0.459598677904362
"20","__Ricardo__C","429604033",0.0307577430614483
"21","jlb333333","406464110",0.794777603177725
"22","TaEast","44020681",0.0447086030433648
"23","TheHumps1015","24050023",0.63422594453275
"24","chuksikeji","498019431",0.805067857822781
"25","robikamil","85245956",0.59916199192505
"26","Kx7xxx","247770444",0.906809957010241
"27","hanson_7477","480899172",0.901299927318221
"28","Hamad_Al_Abdan","363141654",0.986610571421423
"29","MrsHarkness","32394338",0.549712108565905
"30","granibel","1284874184",0.187819974752909
"31","mikypaccagnini","2803858069",0.594716070840319
"32","BIG_Raxxx","1002392966093312000",0.363701707529686
"33","FERDKAZA1","1042050467503726592",0.979929741090763
"34","voldemere","2627183068",0.150087838541248
"35","Anonymousjock","347000212",0.686198981310217
"36","IIoT_World","821567125785612288",0.772412784917866
"37","tinatelep","88825090",0.116322983747799
"38","LovesNalle","151949492",0.87506036568574
"39","LuanSarcastico1","402298092",0.621271661295548
"40","NFer_Cervantes","870861762022711296",0.955098083719333
"41","rodritejero","79222587",0.158680125760812
"42","zenera","765621",0.982771580813832
"43","mechona_mama","3409635778",0.657220459208628
"44","cooksmarts","83679269",0.773662548315137
"45","RoycePhillips","212126250",0.424748833598925
"46","marcelcampos","5861842",0.194340343904485
"47","saverspender","472955598",0.558931439621618
"48","cattoblues","221692189",0.845960694706109
"49","edgarbaltz","248485038",0.0601593976963809
"50","SukonthoR","2984255159",0.542622355598596
"51","theonlyjaner","23409984",0.904416274254599
"52","DanBroChill","343783688",0.944516966178628
"53","caprendiz","131624535",0.397049209614481
"54","JordanJWaller","359092523",0.073844893218817
"55","_Eltrain","3143273347",0.0557619807202641
"56","edhersito_","1411650198",0.986074502044812
"57","hrowenhorst","337914920",0.555137588053329
"58","Rubn12","92153608",0.476253097624454
"59","X_Syd_V","2863835786",0.584872533188437
"60","Weems_Sauce","54982396",0.424807433029963
"61","gutydan86","250678281",0.580282333809256
"62","yurthenn","1042571567505453056",0.983605859174333
"63","baiserke","384180781",0.906755248177311
"64","fmacattack","35589832",0.814322546645139
"65","mariajoseamara6","4894741173",0.822407513920585
"66","sinpaige","266349080",0.674429884579802
"67","Kvng_Zing","1429462022",0.167853359819325
"68","idezyee","1275327097",0.0428073054896968
"69","ed_wind","278470758",0.754367683919604
"70","MarkMizuno","14232383",0.944544342731572
"71","tjasalevstik","309645676",0.973056603098362
"72","Iyanuholuwah","233623103",0.963171010779964
"73","fabianolegal","172319462",0.728114841926191
"74","_gffryycrd","3316079527",0.80077983439223
"75","dxbmaven","86589184",0.671990992696965
"76","azcwillams","249789727",0.136412259125164
"77","batonmerdeux","1003707886336397312",0.667022894787299
"78","Himanshu_S_95","1001858439587381248",0.155568160412471
