"","screen_name","user_id","prob_bot"
"1","American4sure","913214584948891648",0.442357341148421
"2","leahbaya","51734743",0.854825597427075
"3","spiicynoodle","413566150",0.0116836609619323
"4","greatseamonster","40045288",0.883454077813681
"5","rebecagmontoya","1609866024",0.0193892391910904
"6","brenosalesdiniz","2585001029",0.628178062833068
"7","gooner65","27861238",0.353508574410828
"8","KurdCiwan","2177956740",0.914460076394845
"9","Mr_Alwaari","257181599",0.961390907643928
"10","_ILillyI_","2902359202",0.691319037064603
"11","JacobSchlosser6","543026037",0.0903218282799814
"12","bgood_37","463380499",0.00660561870539703
"13","PatyyRamosM","505330164",0.231898525762292
"14","ScreamingLanger","370277705",0.615059651312246
"15","KSP_Reportages","187119611",0.0288863060480663
"16","sleepinggay","2985968360",0.597096881500333
"17","rafaelnun1","290268034",0.229426222675743
"18","LuisArtea","1706124590",0.981373699520515
"19","KaiHole","14839009",0.770866801095744
"20","Larisa_ols","1090487047",0.0150042568534984
"21","aaronmentele","730593",0.131066297931563
"22","foj3sv","1565750491",0.0139823360651782
"23","soro_chan","1539582890",0.0499948383551731
"24","Urstrulynare","2732341216",0.91318956551812
"25","KhavaliBluBallz","3333410653",0.103447534515473
"26","the_mikachu","3252855297",0.506810495263558
"27","jackiegomez8","332643299",0.882186089378776
"28","djschleg","28865046",0.635811743128933
"29","_schoonewolff","205436488",0.639286291132509
"30","calpizzakitchen","19370018",0.00203501586574351
"31","patronusdaniela","144576229",0.984223283322328
"32","Faster_Martyr","38493122",0.862480124834868
"33","DontHateTheNate","1537922814",0.0136763922293625
"34","PhoenixSpeakz","117995105",0.0481668868956739
"35","ahmadaqrabawi95","3281115180",0.866993842679905
"36","RanaTheBelieber","242938768",0.45088216606872
"37","atxsammy_","367477398",0.00974932970609515
"38","ArellanoDanni","128698165",0.604038757286358
"39","TPhotographytm","341075704",0.529885649099493
"40","_rodrigorv","29131511",0.442500422910002
"41","graceoneill21","2457181789",0.248621019193558
"42","Primitive_VA","26090003",0.0996527797971356
"43","alexcresswell63","2756204626",0.661433470668437
"44","AnimCaasi","2371175997",0.750029739122097
"45","Joshuaaa__","522061894",0.134477384295703
"46","AtaNursel","3124367009",0.667965242965106
"47","VicomteTV","192540082",0.449510209098473
"48","SlimanH95","2243663823",0.276214717156003
"49","hasnnosidda","3048407063",0.388820200523824
"50","Amelosoul","420442351",0.192200535300517
"51","thebreespree","304146956",0.376793263883847
"52","compass_t","483863686",0.982788920142273
"53","oimo_moi","253577314",0.875933376737193
"54","WhatsTheHype444","74248661",0.581653714066374
"55","TooCold_Narcus","342936717",0.733644901580777
"56","sinasyeol","786595799006183424",0.991776185878054
"57","RossGalbraith","42808050",0.904560721710489
"58","IAmEdgarBitch","939646730",0.386194393328127
"59","LeopoldoMones","3347268077",0.875899225312416
"60","luckykidtay","375365616",0.821080252904042
"61","fudtbear","17431868",0.876930270309126
"62","putri_51024","2295290603",0.0909349237300333
"63","Sevan_pdx","1240810410",0.502358420041419
"64","omar_whitmore","2304091507",0.350395239002035
"65","rodriguez042310","2294436700",0.855151780590476
"66","Sofjya_Romanova","3065802844",0.99731780612438
"67","Gerryboy90","272683750",0.44246522927808
"68","jeppedylarsen","432920122",0.721931897417696
"69","shelbywoodfill","987895914",0.00889185762816116
"70","kmcme17","23575903",0.0475644335781964
"71","samosher3","2869812650",0.315771842727685
"72","Ernesto_PV","243603275",0.408020359073405
"73","JaBotika","443194106",0.555720120803377
"74","nomine_Artemis","162536320",0.031435982897261
"75","konsttid","236189986",0.820028570683595
"76","SharonJWright1","534630009",0.939757374689642
"77","ferbarragann","279672582",0.589499520249632
"78","_David_Meza","1242397782",0.895841385158128
"79","JonathanHart54","290322876",0.783138645480096
"80","yairrubinov","61630815",0.00540588764438142
"81","Carinaa01","1500105751",0.308063252967637
"82","Mojarro_Luis","1409394906",0.201310624863461
"83","Bumpy_Ryde","739414129",0.515964775128883
"84","gcarvajal31","2770922830",0.844622624037443
"85","Jeff__Ordonez","2317568721",0.0221919707900264
