"","screen_name","user_id","prob_bot"
"1","PatBanahan","902905183",0.0571821336728533
"2","chavoonly","102830473",0.453248273494396
"3","defsool","619709347",0.0132485227745797
"4","CTHennebry","54255558",0.0305127567033075
"5","madcloutb","783321918",0.00573678677180737
"6","TheDiegoZarate","368578745",0.792022858473264
"7","papiharvs","515462715",0.119043223961998
"8","wayyoff","61132537",0.00739786050106613
"9","tmelo95","66533733",0.530456720995029
"10","seth_leitman","23431221",0.0711315726237091
"11","edipkurbetoglu","172678712",0.989725010923552
"12","Villaxloz","2603530490",0.846566186063674
"13","VirtuePuff","2463778345",0.167089806281496
"14","robtswthrayguns","90661198",0.0213590338483012
"15","freethetruth1","789337788466405376",0.742800735560748
"16","AM_Sanchita2722","4356415879",0.471870856400626
"17","ManuSalQuin","1291058953",0.575168702879921
"18","AdamRam_","77926278",0.322641034984867
"19","bs13gas","113720882",0.00485440681484468
"20","rafamayoFG","408012817",0.745785429738784
"21","TFlanders405","120831161",0.00255605583518055
"22","chichikannisa","159401903",0.320897460153629
"23","not_catherine","14653335",0.90255817300335
"24","AElDesmadre","57530593",0.868908266333815
"25","GhostBoyTwan4","464316487",0.00486403128171176
"26","ILovePizza671","2684626633",0.964619671662236
"27","Piramachari","292185014",0.18644169663404
"28","trbljiaerr","2583511463",0.020724110035206
"29","Jreads__","170216955",0.637473527645138
"30","MrDevilAdvocate","2772389590",0.845914931123953
"31","andcav55","2229098803",0.0457810345320329
"32","_Elpee","163461087",0.197231623880246
"33","caoch77","50105447",0.474595853426434
"34","Xavico_Luna","109427376",0.689099183060784
"35","Lightning100","19356493",0.563102296745584
"36","Man2bFree","126470364",0.00795136459533531
"37","laorem60","1711017176",0.999180848078344
"38","bobismijnfaam","29485735",0.0782755091448919
"39","666DarkPoison","462530219",0.97854380033492
"40","StupidlygeniusK","1132452127",0.00329106491886356
"41","jeanettemarasi","146669173",0.00953391309854278
"42","Edwhenn","1284826238",0.788716790734754
"43","Ash_Wahal","453228713",0.0221224131724606
"44","EmanoelWj","749056718110355456",0.472463659974175
"45","mournepic","2861311861",0.0492161407667287
"46","niiku_","1222083133",0.0572619187645042
"47","rjoensk","23064514",0.0549143601830811
"48","MyMann__","798538494",0.507364664044251
"49","Miss__teezy","169258666",0.527940357054596
"50","silver222","23631006",0.88634988327528
"51","RayCharles____","153492466",0.684491833905663
"52","MYPSutrisno","628618824",0.012449366612971
"53","simonordonez","608497013",0.715392218513252
"54","fefealves","32003032",0.910095486722512
"55","negan_trash","797024228977606656",0.0180681602735173
"56","mrgoodbeard__","948743917255778304",0.00500877858784782
"57","TrinityEternal2","1055959559410335744",0.914565572292303
"58","Alternativo","30861690",0.993695905855586
"59","Marcelo_Cicconi","877205561628143616",0.980709221099861
"60","Movieguy_5","1573966940",0.760862014408026
"61","BeatDigitalMkt","939853778",0.967447904380176
"62","AsAp__TyY","127999573",0.00552129971732118
"63","J_Kings99","1273684303",0.407786285044474
"64","frankspicc","39115395",0.990981512123888
"65","_thunderdm","64427122",0.520885633698545
"66","jayrdzr","2166873979",0.835171402649278
"67","STAMBOGA","202373094",0.0655731254199974
"68","Passaro5738","2194252238",0.815303872506244
"69","WikiWage","165496837",0.960157118327529
"70","FaustCody","183343238",0.836326165074729
"71","SurendarJoseph","1010048856648605696",0.96734953198237
"72","dedyrosyadi","118893770",0.013764153659937
"73","freecolor88","952890444",0.270652475254813
"74","Q8Q8sami","2178008896",0.994055134900396
"75","sylviehill","119216572",0.762885417755593
"76","MalikPerdana_MP","449428380",0.33569673055282
"77","KadeemPetgrave","47422981",0.799082514866263
"78","oceangrown95","75830185",0.776077701714517
"79","Josh_Hoard97","2177460886",0.923003639415251
"80","dan_castiel17","567573645",0.38761714805987
"81","perosreinos","87401471",0.0331970279148303
"82","Biggles2001","303414234",0.72141480370116
"83","shacknews","11999782",0.287027329121093
"84","willgonzy","312858560",0.0599050223551827
"85","joepeinado","182741872",0.710790946788187
"86","NECRO_XIII","983582880",0.916780599334754
"87","tavobarrientos","3104781",0.416135097634513
"88","redsox09","18293720",0.654217231074765
"89","ItsEfrainnn","228251845",0.00270361172745973
"90","superfastmoe","176292392",0.320493933801888
"91","Fugaku363","904908213681774592",0.999891946084367
"92","goddessofserene","3078879338",0.972092828325433
"93","DermaEssentials","994196364",0.919714224034964
"94","KoenvanH","13867192",0.783945394559707
"95","k2503s","427848658",0.0383220449422918
"96","DannielaZetina","467141146",0.034233127249529
"97","coolcatcris","29625471",0.669994427143661
"98","DENNNYYY","257249838",0.459356364352243
"99","FatherlessSam","222705615",0.760187532894315
"100","gnarlymsmarley","283883200",0.00315637004944747
"101","raistolo","526837239",0.0157087209321513
"102","TinyPrincess_D","29885823",0.866581288045749
"103","thirstythumbs","350448112",0.00559831984584856
"104","h0ney_bun41","4369488616",0.973753853514251
"105","tayyy_712","2833612568",0.00980242961704621
"106","MiaYim","108200716",0.00451419665829112
"107","mikiewhite","158373524",0.952569035610926
"108","jamesmallz96","85440263",0.987703304431015
"109","ZuKKaPower","2218317662",0.0394753618951786
"110","NCmichel","18403800",0.993093258970751
"111","SirByronFilms","227470672",0.360065042165382
"112","d2dedwad2","2543065584",0.363210046840204
"113","SharkParade","529922994",0.00307080789549831
"114","GioReyes94","124974335",0.543843063751795
"115","ValarianD","196640163",0.116277621261565
"116","pedrocs","14660710",0.173510905095495
"117","coachemaccmac","704562148123373568",0.801451503268342
"118","_sedun_dnes_","2231312701",0.853166722531992
"119","iiSmalz","742330285",0.0725269122603148
"120","DarlaDonna","3105807752",0.091258247779858
"121","woozygawd","634200707",0.110262402083154
"122","Knijntje","20615880",0.699775538076572
"123","otracally","805752102",0.104191705226654
"124","celiaitu90","38038299",0.844166195843544
"125","johnstuiter","17570722",0.694176570289841
"126","jericamsjerica","291914022",0.737702646844898
"127","jorgeisaac","15267986",0.823765834137822
"128","BachyRaimbow","2174721066",0.589514937951047
