"","screen_name","user_id","prob_bot"
"1","Himanshu_S_95","1001858439587381248",0.155568160412471
"2","VANNIA_ARANA23","712161594197680128",0.984043102476223
"3","SlevinK01185519","1027053899520372736",0.678143965686681
"4","fateh_aiman","777154101356355584",0.973823586830996
"5","Orinacrypto","976100715763351552",0.890939690767501
"6","uBW1cEgYHMR3YEE","863251703084204032",0.988411454477349
"7","jinkiesinc_","1004847945198587904",0.724764642094205
"8","TommyBlunt95","803945912271679488",0.758552119532922
"9","Dude82Joyful","1099799620220317696",0.840502572376422
"10","mehmetselim0404","748514929070772224",0.988200910580702
"11","Jolanarchiste","722625657704996864",0.0679836291388899
"12","EwanALR","781571716694827008",0.672377146829658
"13","_GQ_Style","878294609239126016",0.79161771012054
"14","xcviixbam","1118224915012866048",0.995070631521692
"15","The_XBuzz","889868687309762560",0.886453109659425
"16","Bobnoxxxious","914995173397979136",0.485914644721355
"17","kyeijoseph7","378263491",0.683235996528946
"18","TR_Captain_Kirk","382585209",0.328156602595964
"19","ThatDoubtfulBoy","248186468",0.754227983601256
"20","thedopestjohn","3815389932",0.0193651963412239
"21","replazeee","206555159",0.447847609673761
"22","nithakp","255923786",0.0172954952257596
"23","JSoftley1","41627021",0.980809595066051
"24","Djbago","36116862",0.437743513470893
"25","soy_chilo","132610446",0.938185310960659
"26","akatpk_","580700638",0.984623264949752
"27","brencroz333","745359774741573632",0.97490141119027
"28","olm_o","1093559194144464896",0.363695235635538
"29","rachsfavourite","953942348",0.242423740656978
"30","exo_stardust","2962485184",0.986236749787846
"31","astackz864","261483618",0.0537943775788942
"32","esgar__","481040034",0.131337278086912
"33","FranknoLove","467170870",0.367969024911722
"34","zweisamkeitz","2447557448",0.922630977906832
"35","viviannnnaaaa","1607004313",0.018731780168396
"36","SkinSpecialist","18673218",0.1591188374347
"37","pachecojulia157","4410798754",0.691812723631072
"38","payal_mavani","761038225",0.988710689638755
"39","lifteds04","576469283",0.528802460746131
"40","dharmlingam","371276137",0.918745714671258
"41","Joosy97","309320020",0.646052930660744
"42","GlauberBaldi","130746482",0.928968605931984
"43","billgreen54","14566804",0.33567669005102
"44","sxftish","811035023990145024",0.960730097111212
"45","izarawr","155567693",0.00858625427169451
"46","miguelAfrancoL","195599509",0.917866003142161
"47","jorge_gonz35","1121110932",0.0160318555091773
"48","EmpireExp","4601447955",0.454091225068922
"49","arelygalvs","2746055973",0.045798824765126
"50","mastercanales","39435613",0.965198743841218
"51","unputocono","1004158564510945280",0.549388283055
"52","fletchforshort_","36650477",0.0948655563322751
"53","householdiron","214024184",0.00447678859814206
"54","Jirayalecochon","843801698",0.0711426028323753
"55","MustLuvImran","785923637727547392",0.848597678531864
"56","Raining__Blood","418205542",0.680418193630264
"57","leonobsolete","34375133",0.164479272967747
"58","jtorraca","333665491",0.111810926002526
"59","Samuelotov","177007529",0.717221632426345
"60","paula_zamorska","2348847040",0.481389284382563
"61","IR_chromosome47","484229742",0.738747969192235
"62","shreddykreuger","502258336",0.449523656724434
"63","cellesticca","323311207",0.358991311641779
"64","noomrrats011","87403008",0.573519114068984
"65","sareenmo","2989165685",0.39956455225768
"66","mrdarrenperry","26310144",0.656070479296967
"67","andrewhuang","26053487",0.0666646192681268
"68","CM_ARI_","1160689932",0.29306069156253
"69","lam0o0osh","492869559",0.870902190987494
"70","kaleAadi","1058714827",0.849562886077239
"71","butterfieldltd","52448419",0.781503836135197
"72","AeliaArcanum","601389348",0.0491763240367926
"73","tercise","1621373792",0.929996721582097
"74","_PJM3","66433285",0.0219853468638543
"75","satriaahady","345824722",0.187206189314577
"76","mattapperson","29468043",0.200526357999421
"77","kayleeober","1254605904",0.883924351286374
"78","AppleCases99","23811431",0.0254109496093582
"79","GeorgieAlbrun","1018765028",0.6609301124725
"80","RunningLoow","3386102381",0.0119441620077076
"81","kwest077","3345284693",0.441419258387198
"82","anthonyvlone","1622926658",0.603641083833102
"83","Ratnadwiip","191319176",0.546855719577072
"84","MHP_DJ_NEFF","278310047",0.760448889057899
"85","SpringDaysWJoon","3247568959",0.303279195842801
"86","KeanuplusU","50786793",0.753447333132356
"87","American4sure","913214584948891648",0.432910669160655
