"","screen_name","user_id","prob_bot"
"1","Jeff__Ordonez","2317568721",0.0221919707900264
"2","FATBOY_Tookie","37550393",0.392814043088887
"3","lonewolfbr","777592",0.621917379797806
"4","Wh0r3bag","2227432562",0.0228836590872931
"5","tristanervin_","70535929",0.755261953344333
"6","hasifhanapi","363271922",0.547759428448903
"7","AnnillTimothy","98094798",0.873416298401725
"8","Science_Jobs","25497028",0.719289976755344
"9","farsil","103190825",0.078206384859402
"10","A7mad_Mohsen","2434131632",0.835790518072141
"11","carelyngissette","119120448",0.0725338564577065
"12","William68142828","1122311018",0.924334319674592
"13","ChrisChristine","8650192",0.636308674719551
"14","ANG02200","575634253",0.969947732020453
"15","FAccordions","30863106",0.86696411032715
"16","maryouka","210310743",0.149977128816173
"17","Darkaeluz","191042181",0.962356065179875
"18","Mustafa_SHatti","461930159",0.100844129127016
"19","JeremieVarengo","973912530",0.809282074181522
"20","Chris_xx_Tunes","2840566127",0.890152305658589
"21","rendon_tomas_ae","2973276539",0.994095547183712
"22","Telstar1963","64656722",0.741660112388477
"23","KirkSpano","407493118",0.0270826657071412
"24","ZuluOnly","803844588100325376",0.0109132546915868
"25","lauraviajera","137154526",0.101589722827269
"26","jonobacon","14816103",0.00693768305303894
"27","FernG96","1405677264",0.917316921757859
"28","ItsRachanaS","1353957481",0.00628502744810127
"29","theamirzakaria","43093976",0.3219459404183
"30","RafaMGCarreira","1604205242",0.0405554054089083
"31","richardsurples","23045521",0.434886189055262
"32","dominiquelildc","52872127",0.304723948124414
"33","AnkitaDsinha","301557049",0.771720169061468
"34","JuannaFanta","31344966",0.766302894016398
"35","TobiaszGondzik","447783491",0.0643456208685492
"36","ModernBulls","4283010133",0.0299759020535945
"37","KryssAnderson","98667113",0.558216723721322
"38","FlowGo37","285261108",0.00925930860804342
"39","GinoVenturini2","2203283264",0.670424612181803
"40","NotaSheep8621","2213103618",0.986023685339568
"41","Newko0821","1625098567",0.984548917621444
"42","DianaTsoi","495136343",0.747844982452093
"43","RanggaSon","108937726",0.423260089007761
"44","westbrookyp","821820276",0.666232096168321
"45","jaimeleonardi","67207189",0.963141427616594
"46","hazrulamir","184077949",0.405904283955535
"47","dionjenkins_","726798200",0.836900154747827
"48","OurWorldUS","403896415",0.620299492012383
"49","_SuheylaT","55540719",0.712082744632608
"50","peperinop","93564152",0.804928216878251
"51","Jeannettee__","1106786833",0.0070801699324276
"52","zachrippey23","46028913",0.370507975757175
"53","star95011","860871247",0.020500713998966
"54","1AyeB1","459670585",0.216372892930216
"55","complexatoms","261692281",0.252142122219145
"56","StayKickin_It","161747217",0.198830711942976
"57","pawankaushal","21413424",0.111290304366229
"58","Manxoorii","182825417",0.571646779191363
"59","APharouk","498188901",0.0277495782156906
"60","ChrisMcKinzie_","43827662",0.175642263328608
"61","sanamforoughi","481343324",0.974077254431681
"62","ImKantofficial","1005584490",0.571796131692725
"63","hafidzroma","517342429",0.0318693637600137
"64","victorbmc","67570186",0.204663316200396
"65","plugpress","17886043",0.967605189652562
"66","tyrindukes","2482530595",0.164707688092032
"67","yuland__","122866445",0.436086051297598
"68","kyledesigned","1360816026",0.099147936122699
"69","MohammedLawati_","434376954",0.503412681113417
"70","badboiveinz","292612714",0.900796548535639
"71","CHEQUIS","94260040",0.272434281382108
"72","Neida_RS","25490919",0.934375435838674
"73","bawizy","45799018",0.640793422354606
"74","trishyfishyyyy","529202669",0.975538672946152
"75","THCyalater","552375908",0.660830881087528
"76","caffeinum","171470877",0.0545028423879322
"77","WilliamLunaPeru","41758457",0.108156585829444
"78","AbadyK","65721465",0.873468069396807
"79","ivf_turkey","134060008",0.581168591389835
"80","jacknewmanATA","58014696",0.40348113551333
"81","MayiaLarrente","241002367",0.245833243253406
"82","DamienCreaWzy","2892255220",0.972378368927404
"83","LearnLiberty","248845681",0.881350492798199
"84","tobeski","29477765",0.0155113757787871
"85","Dizzledolf","38209887",0.621346474177525
"86","Kalangitan","178568385",0.00486158866955414
"87","Maestrokbu","979228519",0.915198549114448
"88","licornezz","910895378760790016",0.267156164500076
"89","Sivitary","83263350",0.37965438085527
"90","leoventuresllc","893305069059403776",0.347851790457162
"91","nd_alert","1026577944",0.610126811901613
"92","Chaww8","975538728075743232",0.916760489472136
"93","gornattimariano","94150790",0.011275717470301
"94","OscArtSanch","152128008",0.336445240463937
"95","michelereya","2438401508",0.0214950845545893
"96","jenna_llama","1334280080",0.422010794492938
"97","IvanClemente_97","1123393008",0.667741871146208
"98","imcdnzl","27083252",0.885668888630515
"99","AlvaroAlmaraz","808056170",0.505571460963181
"100","MiiikeyD","23837208",0.72856957337143
"101","MrBlazed12","41033325",0.937155786747391
"102","paddypatrickp","569028430",0.951106739760721
"103","JulioCLeyvaV","531726280",0.0188139854658814
"104","caitlinsmith00","607457286",0.0154634417607739
"105","chippedcupoftea","2839446221",0.0605894647247918
"106","Miguelizic","120508240",0.0445092152394205
"107","belardi21","480904154",0.0545050703822389
"108","tyroneransome","623883729",0.802818587995542
"109","SupaVol","50178504",0.1684740949838
"110","cantwotimes","64779069",0.0667277403590145
"111","Frago2Gonzlez","1655520420",0.99828811541107
"112","SusanTraherne5","3178411504",0.686110629328927
"113","FindlaterJake","1045349545071316992",0.454375669681974
"114","KevannRosee","975928410",0.670817295603614
"115","MYkin82","2240682219",0.516125862122913
"116","ssysfakb","722519742683222016",0.1461092685365
"117","SoahmZ","19034949",0.800550976653359
"118","hasanraza483","277137861",0.775865985867888
"119","ChongLiMMA","3063670610",0.183106461988473
"120","AliaChughtai","23183848",0.153768819843072
"121","courtfayebrown","343506023",0.0449348194377371
"122","unputocono","1004158564510945280",0.583754129240147
"123","MustLuvImran","785923637727547392",0.848597678531864
"124","American4sure","913214584948891648",0.442357341148421
"125","sinasyeol","786595799006183424",0.991776185878054
"126","VirgilObsina","535362154",0.664855372942484
"127","Jasminestormy","103092395",0.482510894297684
